sk_ato,proposicao_id,sigla_numero_ano,id_tipo_proposicao,ordem_autoria,ementa,etapa,data_leitura
21501,151128,REQ 1824/2025,,,Requer a realização de Sessão Solene para a entrega do 6° Prêmio Marielle Franco de Direitos Humanos.,Apresentação,2025-02-18
21502,151129,IND 7397/2025,,,"Sugere ao Governo do Distrito Federal, por intermédio da Secretaria de Estado de Educação - SEEDF, a implementação de programas educativos nas escolas, com o objetivo de promover a igualdade de gênero e prevenir a violência doméstica desde os anos iniciais de alfabetização na Região Administrativa SCIA/Estrutural – RA XXV.

",Apresentação,2025-02-17
21503,151130,IND 7410/2025,,,"Sugere ao Poder Executivo que, por intermédio da Companhia do Metropolitano do Distrito Federal (Metrô-DF), adote medidas para estender o horário de funcionamento do metrô aos domingos e feriados.

",Apresentação,2025-02-18
21504,151131,REQ 1830/2025,,,"Requer à realização de Sessão Solene no dia 28 de fevereiro de 2025, às 15 horas, no Plenário desta Casa, em alusão ao Dia Mundial e Dia Nacional das Doenças Raras.",Apresentação,2025-02-18
21505,151132,REQ 1834/2025,,,"Requer a realização de Sessão Solene em homenagem ao Dia do Farmacêutico, a ser realizada no Foyer da CLDF às 19h00 do dia 27 de fevereiro de 2025.",Apresentação,2025-02-19
21506,151133,MO 1209/2025,,,"Reconhece e apresenta votos de louvor aos farmacêuticos relacionados, em razão da sua dedicação e serviços prestados à comunidade",Apresentação,2025-02-26
21507,151134,MO 1203/2025,,,"Reconhece e apresenta votos de louvor à equipe do Grupo Tático Ambiental – GTA do Comando de Policiamento Especializado do Batalhão de Polícia Militar Ambiental da Polícia Militar do Distrito Federal; do Comando de Operações de Divisas – COD da Polícia Militar do Estado de Goiás; e da Equipe de Inteligência do Batalhão de Polícia Militar Ambiental da Polícia Militar do Distrito Federal, pelo comprometimento, bravura e profissionalismo demonstrados na apreensão de mais de 2.500 aves silvestres, vítimas de tráfico ilegal de animais.",Apresentação,2025-02-18
21508,151135,PL 1583/2025,,,Institui pontos de apoio para o combate ao assédio e violência no período de festas de rua e demais eventos públicos e dá outras providencias.,"Comissões, Disponibilizada(Parecer)",2025-02-19
21509,151136,IND 7455/2025,,,"Sugere ao Poder Executivo que realize a mudança de endereço da Feira de Hortifruti de Sobradinho para a Quadra 8, Praça das Arte Teodoro Freire.",Apresentação,2025-02-19
21510,151137,PL 1578/2025,,,Dispõe sobre a obrigatoriedade de instalação de câmeras de monitoramento em sessões clínicas que tratam de pessoas com deficiência no Distrito Federal.,"Sanção Veto ou Promulgação, Retorno(Emenda)",2025-02-18
21511,151138,PL 1580/2025,,,Dispõe sobre a comunicação obrigatória entre as regiões administrativas do Distrito Federal e a Empresa Brasileira de Correios e Telégrafos (ECT) quanto à criação de logradouros e estabelece diretrizes para a atribuição de Código de Endereçamento Postal (CEP).,"Comissões, Retorno(Parecer)",2025-02-18
21512,151139,IND 7456/2025,,,"Sugere ao Poder Executivo que promova a restauração do parquinho infantil da QR 306, em Samambaia.

",Apresentação,2025-02-19
21513,151140,IND 7457/2025,,,"Sugere ao Poder Executivo melhorias na infraestrutura e urbanismo, com instalação de bancos, na praça Gavião, na Rua 37 Norte, em Águas Claras.

",Apresentação,2025-02-19
21514,151141,IND 7458/2025,,,"Sugere ao Poder Executivo o aprimoramento do sistema de iluminação pública do Conjunto C da QR 5, na Candangolândia.

",Apresentação,2025-02-19
21515,151142,IND 7459/2025,,,"Sugere ao Poder Executivo o aprimoramento do sistema de iluminação pública do Conjunto H da Quadra 04, no Arapoanga.

",Apresentação,2025-02-19
21516,151143,IND 7460/2025,,,"Sugere ao Poder Executivo que promova a restauração das calçadas da SQS 211, na Asa Sul.

",Apresentação,2025-02-19
21517,151144,IND 7461/2025,,,"Sugere ao Poder Executivo a oferta de serviço de transporte de vizinhança, mais conhecido como Zebrinha, em Samambaia.",Apresentação,2025-02-19
21518,151146,REQ 1829/2025,,,Requer informações junto ao Instituto do Meio Ambiente e dos Recursos Hídricos do Distrito Federal - Brasília Ambiental a respeito do monitoramento da qualidade do ar.,Apresentação,2025-02-18
21519,151147,PL 1598/2025,,,"Altera a Lei Nº 5.627, de 15 de março de 2016, que dispõe sobre a comercialização de alimentos em food truck no Distrito Federal e dá outras providências.","Comissões, Disponibilizada(Parecer)",2025-02-26
21520,151148,PL 1589/2025,,,"Institui e incluí no Calendário Oficial de eventos do Distrito Federal o Dia do Farmacêutico, a ser comemorado em 5 de maio de cada ano.","Sanção Veto ou Promulgação, Retorno(Parecer)",2025-02-24
21521,151150,PDL 264/2025,,,Concede o título de Cidadã Honorária de Brasília à Senhora Fernanda Montenegro.,"Comissões, Disponibilizada(Parecer)",2025-02-18
21522,151151,IND 7462/2025,,,"Sugere ao Poder Executivo que, por intermédio da Secretaria de Transporte e Mobilidade do Distrito Federal - Semob, promova a instalação de uma parada de ônibus com abrigo na Rodovia DF-345, no Núcleo Rural Estância do Pipiripau, em Planaltina - RA VI.

",Apresentação,2025-02-19
21523,151152,REQ 1832/2025,,,Requer informações à Secretaria de Estado das Cidades do Distrito Federal e à Administração Regional do Guará sobre a atuação do Comitê Gestor da Feira do Guará.,Apresentação,2025-02-18
21524,151153,PLC 64/2025,,,Institui a Política Distrital de Arborização Urbana e de Combate a Desigualdades Ambientais e dá outras providências,"Sanção Veto ou Promulgação, Retorno(Emenda)",2025-02-19
21525,151154,PDL 265/2025,,,Concede o título de Cidadã Honorária de Brasília à Senhora Fernanda Torres.,"Comissões, Disponibilizada(Parecer)",2025-02-18
21526,151155,IND 7454/2025,,,"Sugere ao Poder Executivo que, por intermédio do Departamento de Trânsito do Distrito Federal - DETRAN/DF, a liberação de quatro vagas de estacionamento próximo ao Papa Lixo da QE 42/44, em frente ao estacionamento do SAMU.

",Apresentação,2025-02-18
21527,151156,IND 7463/2025,,,"Sugere ao Poder Executivo que, por intermédio da Secretaria de Estado de Agricultura, Abastecimento e Desenvolvimento Rural - Seagri, promova a construção de um acesso para o setor de chácaras do Núcleo Rural Estância do Pipiripau, em Planaltina - RA VI.

",Apresentação,2025-02-19
21528,151157,IND 7453/2025,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Transportes e Mobilidade - SEMOB, a implantação das Linhas de ônibus Zebrinhas no Guará-DF.

",Apresentação,2025-02-18
21529,151158,IND 7452/2025,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Justiça e Cidadania do Distrito Federal - SEJUS, a implantação de uma unidade do NA HORA no Guará-DF.

",Apresentação,2025-02-18
21530,151159,PDL 266/2025,,,Concede o título de Cidadão Honorário de Brasília ao Senhor Selton Mello.,"Comissões, Retorno(Parecer)",2025-02-18
21531,151160,REQ 1831/2025,,,"Requer a realização de Sessão Solene para o lançamento da Frente Parlamentar pela Educação Livre, a realizar-se no dia 27 de março de 2025, às 19hs, no Plenário da Câmara Legislativa do Distrito Federal.",Apresentação,2025-02-18
21532,151161,REQ 1833/2025,,,"Requer a realização de Audiência Pública no dia 25 de fevereiro de 2025, às 9h30, sobre o tema Saúde Pública do DF - desafios e prospecções.",Apresentação,2025-02-19
21533,151162,PL 1593/2025,,,"Altera a Lei 3.830, de 14 de março de 2006, que “Dispõe quanto ao Imposto sobre a Transmissão “Inter Vivos” de Bens Imóveis e de Direitos a eles Relativos – ITBI, e dá outras providências”, para estabelecer o valor de mercado do imóvel como base de cálculo do Imposto sobre a Transmissão “Inter Vivos” de Bens Imóveis e de Direitos a eles Relativos - ITBI. 

","Sanção Veto ou Promulgação, Retorno(Emenda)",2025-02-24
21534,151163,IND 7466/2025,,,"Sugere ao Poder Executivo a construção de quadra poliesportiva na QR 625, em Samambaia.",Apresentação,2025-02-20
21535,151164,IND 7467/2025,,,"Sugere ao Poder Executivo que promova operação tapa-buraco na QE 38, especialmente nas imediações do campo de futebol, no Guará.

",Apresentação,2025-02-20
21536,151165,IND 7468/2025,,,"Sugere ao Poder Executivo que promova operação tapa-buraco na Quadra 101, especialmente nas imediações do CEI 01, em São Sebastião.

",Apresentação,2025-02-20
21537,151167,REQ 1838/2025,,,"Requer informações junto à Secretaria de Transporte e Mobilidade acerca da implementação e da oferta eficiente de transporte público gratuito durante o carnaval, aos domingos e feriados.",Apresentação,2025-02-24
21538,151168,IND 7469/2025,,,"Sugere ao Poder Executivo que promova a operação DF Livre de Carcaças no Setor de Oficinas de Planaltina.

",Apresentação,2025-02-20
21539,151169,IND 7470/2025,,,"Sugere ao Poder Executivo a revitalização da quadra poliesportiva da QN 03, no Riacho Fundo.

",Apresentação,2025-02-20
21540,151170,PL 1584/2025,,,"Dispõe sobre a prorrogação dos prazos de conclusão de cursos ou de programas para estudantes e pesquisadores da educação superior, em virtude de parto, de nascimento de filho, de adoção ou de obtenção de guarda judicial para fins de adoção, para
disciplinar a prorrogação dos prazos de vigência das bolsas de estudo no Distrito Federal","Comissões, Disponibilizada(Parecer)",2025-02-19
21541,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21542,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21543,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21544,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21545,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21546,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21547,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21548,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21549,151173,REQ 1847/2025,,,"Requer o registro da criação da Frente Parlamentar em Defesa da Assistência Farmacêutica no Distrito Federal.
",Apresentação,2025-02-25
21550,151174,IND 7465/2025,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Estado de Educação do Distrito Federal, que proceda à construção de Escola de Ensino Fundamental II e Ensino Médio, na Região Administrativa da Água Quente.

",Apresentação,2025-02-20
21551,151176,REQ 1836/2025,,,"Requer a realização de Sessão Solene em comemoração aos 65 anos de Criação da Engenharia Florestal no Brasil, a realizar-se no dia 21 de maio de 2025, às 19h, no Plenário.",Apresentação,2025-02-20
21552,151177,PR 56/2025,,,Dispõe sobre a formação e a capacitação dos servidores e parlamentares da Câmara Legislativa do Distrito Federal em relação aos direitos da pessoa idosa,"Sanção Veto ou Promulgação, Retorno(Emenda)",2025-03-20
21553,151177,PR 56/2025,,,Dispõe sobre a formação e a capacitação dos servidores e parlamentares da Câmara Legislativa do Distrito Federal em relação aos direitos da pessoa idosa,"Sanção Veto ou Promulgação, Retorno(Emenda)",2025-03-20
21554,151179,IND 7831/2025,,,"Sugere ao Poder Executivo a transformação do “Programa Educador Social Voluntário” em “Carreira de Apoio Escolar”, no âmbito da Secretaria de Estado de Educação do Distrito Federal.",Apresentação,2025-04-10
21555,151182,IND 7472/2025,,,"Sugere ao Poder Executivo o aprimoramento do sistema de iluminação pública da QR 827, em Samambaia.

",Apresentação,2025-02-24
21556,151183,IND 7473/2025,,,"Sugere ao Poder Executivo que promova o recapeamento do asfalto na QNL 02, em Taguatinga.

",Apresentação,2025-02-24
21557,151184,REQ 1835/2025,,,Requer informações à Companhia de Desenvolvimento Habitacional do Distrito Federal – CODHAB.,Apresentação,2025-02-20
21558,151185,IND 7474/2025,,,"Sugere ao Poder Executivo que promova operação tapa-buraco no Conjunto D da Quadra 06 do Setor Sul, no Gama.

",Apresentação,2025-02-24
21559,151186,IND 7475/2025,,,"Sugere ao Poder Executivo o aprimoramento do sistema de iluminação pública na marginal da via EPIA, entre as Quadras 06 até o balão nas imediações da Quadra 07, no Park Way.

",Apresentação,2025-02-24
21560,151187,IND 7476/2025,,,"Sugere ao Poder Executivo que promova a reimplantação do parquinho infantil da EQNM 01/03, na Ceilândia.

",Apresentação,2025-02-24
21561,151188,IND 7477/2025,,,"Sugere ao Poder Executivo a promoção de estudo para viabilizar a construção de passarela na DF 001, na altura do comércio local da CSG 06, em Taguatinga.

",Apresentação,2025-02-24
21562,151189,IND 7464/2025,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Urbanizadora da Nova Capital do Brasil (Novacap), que proceda à manutenção das bocas de lobo abertas em Ceilândia.

",Apresentação,2025-02-20
21563,151190,PL 1585/2025,,,"Institui a oficina ""Homens de Honra"" no âmbito das escolas públicas do Distrito Federal e dá outras providências.","Comissões, Retorno(Parecer)",2025-02-20
21564,151191,PL 1587/2025,,,Institui o Dia em Memória das Vítimas de Covid-19 no Distrito Federal,"Comissões, Retorno(Parecer)",2025-02-20
21565,151192,REQ 1839/2025,,,Requer informações à Secretaria de Administração Penitenciária do Distrito Federal sobre o aumento dos Inquéritos Disciplinares (IDs) no Centro de Progressão Penitenciária (CPP).,Apresentação,2025-02-24
21566,151193,IND 7492/2025,,,"Sugere ao Poder Executivo que, por intermédio do Departamento de Trânsito do Distrito Federal - DETRAN/DF e da Polícia Militar do Distrito Federal, em atuação conjunta, realize mais uma Operação de Sossego na região da QNL 10 de Taguatinga Norte.

",Apresentação,2025-02-24
21567,151194,IND 7478/2025,,,"Sugere ao Poder Executivo que promova melhorias na infraestrutura da ciclovia do Taguaparque, em Taguatinga.",Apresentação,2025-02-24
21568,151195,REQ 1844/2025,,,Requer informações à Secretaria de Estado de Saúde do Distrito Federal (SES DF) acerca da nomeação dos agentes Comunitários de Saúde (ACS) e dos Agentes de Vigilância Ambiental em Saúde (AVAS) ,Apresentação,2025-02-24
21569,151196,PL 1586/2025,,,"Altera a Lei nº 7.549, de 30 de julho de 2024, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências.","Sanção Veto ou Promulgação, Retorno(Emenda)",2025-02-20
21570,151198,PL 1594/2025,,,"Dispõe sobre a criação da Carteira de Identidade Funcional para os Agentes de Trânsito do Distrito Federal, do quadro funcional do Departamento de Estradas de Rodagem do Distrito Federal (DER-DF) e do Departamento de Trânsito do Distrito Federal (Detran-DF), e dá outras providências","Comissões, Retorno(Parecer)",2025-02-25
